noun,modifier,nounmodifier
CUSHION;SEAT;CUSHION, SEAT
CUTOUT;ELECTRICAL;CUTOUT, ELECTRICAL
CUTTER;NO MODIFIER;CUTTER,NO MODIFIER
CUTTER WHEEL;FOOD SUPPLY;CUTTER WHEEL, FOOD SUPPLY
CUTTER;BELT;CUTTER, BELT
CUTTER;BOLT;CUTTER, BOLT
CUTTER;CABLE/WIRE;CUTTER, CABLE/WIRE
CUTTER;CLOTH;CUTTER, CLOTH
CUTTER;CORE;CUTTER, CORE
CUTTER;GASKET;CUTTER, GASKET
CUTTER;GLASS;CUTTER, GLASS
CUTTER;GROOVE;CUTTER, GROOVE
CUTTER;HOSE;CUTTER, HOSE
CUTTER;KNIFE;CUTTER, KNIFE
CUTTER;MILLING;CUTTER, MILLING
CUTTER;PAPER;CUTTER, PAPER
CUTTER;PIPE;CUTTER, PIPE
CUTTER;TUBE;CUTTER, TUBE
CUTTER;WATER JET;CUTTER, WATER JET
CUTTER;WEED;CUTTER, WEED
CUTTER;WHEEL;CUTTER, WHEEL
CUTTER;WIRE;CUTTER, WIRE
CUTTING;TOOL;CUTTING, TOOL
CUVETTE;LAB;CUVETTE, LAB
CYLINDER;NO MODIFIER;CYLINDER,NO MODIFIER
CYLINDER;BRAKE;CYLINDER, BRAKE
CYLINDER;GAS;CYLINDER, GAS
CYLINDER;GRADUATED;CYLINDER, GRADUATED
CYLINDER;HYDRAULIC;CYLINDER, HYDRAULIC
CYLINDER;PNEUMATIC;CYLINDER, PNEUMATIC
CYLINDER;SAMPLE;CYLINDER, SAMPLE
CYLINDER;SERVO;CYLINDER, SERVO
CYLINDER;SLIDE;CYLINDER, SLIDE
DAMPER;NO MODIFIER;DAMPER,NO MODIFIER
DAMPER;BACKDRAFT;DAMPER, BACKDRAFT
DAMPER;LOUVER;DAMPER, LOUVER
DAMPER;PULSATION;DAMPER, PULSATION
DEFLECTOR;NO MODIFIER;DEFLECTOR,NO MODIFIER
DEFLECTOR;AIR;DEFLECTOR, AIR
DEFLECTOR;DIRT AND LIQUID;DEFLECTOR, DIRT AND LIQUID
DEFLECTOR;OIL;DEFLECTOR, OIL
DEGASSER;MUD;DEGASSER, MUD
DEGREASER;NO MODIFIER;DEGREASER,NO MODIFIER
DEHUMIDIFIER;NO MODIFIER;DEHUMIDIFIER,NO MODIFIER
DEHYDRATOR;NO MODIFIER;DEHYDRATOR,NO MODIFIER
DENSITOMETER;NO MODIFIER;DENSITOMETER,NO MODIFIER
DEODORANT;NO MODIFIER;DEODORANT,NO MODIFIER
DEODORIZER;NO MODIFIER;DEODORIZER,NO MODIFIER
DEOILER;NO MODIFIER;DEOILER,NO MODIFIER
DERRICK;NO MODIFIER;DERRICK,NO MODIFIER
DESICCANT;NO MODIFIER;DESICCANT,NO MODIFIER
DESK;NO MODIFIER;DESK,NO MODIFIER
DESSERT;NO MODIFIER;DESSERT,NO MODIFIER
DETECTOR;NO MODIFIER;DETECTOR,NO MODIFIER
DETECTOR;FIRE;DETECTOR, FIRE
DETECTOR;FLAME;DETECTOR, FLAME
DETECTOR;GAS;DETECTOR, GAS
DETECTOR;HEAT;DETECTOR, HEAT
DETECTOR;LEAK;DETECTOR, LEAK
DETECTOR;METAL;DETECTOR, METAL
DETECTOR;RADIATION;DETECTOR, RADIATION
DETECTOR;RTD;DETECTOR, RTD
DETECTOR;SMOKE;DETECTOR, SMOKE
DETECTOR;VOLTAGE;DETECTOR, VOLTAGE
DETECTOR;WATER;DETECTOR, WATER
DETECTOR;X-RAY;DETECTOR, X-RAY
DETONATOR;ELECTRIC;DETONATOR, ELECTRIC
DETONATOR;ELECTRONIC;DETONATOR, ELECTRONIC
DETONATOR;IKON;DETONATOR, IKON
DEVICE;NO MODIFIER;DEVICE,NO MODIFIER
DEVICE;INFLOW CONTROL;DEVICE, INFLOW CONTROL
DIAPHRAGM;NO MODIFIER;DIAPHRAGM,NO MODIFIER
DIAPHRAGM;ACTUATOR;DIAPHRAGM, ACTUATOR
DIAPHRAGM;REGULATOR;DIAPHRAGM, REGULATOR
DIAPHRAGM;TURBINE;DIAPHRAGM, TURBINE
DIAPHRAGM;VALVE;DIAPHRAGM, VALVE
DIE;NO MODIFIER;DIE,NO MODIFIER
DIE HEAD;NO MODIFIER;DIE HEAD,NO MODIFIER
DIE PLATE;NO MODIFIER;DIE PLATE,NO MODIFIER
DIE;BENDER;DIE, BENDER
DIE;COMPRESSION;DIE, COMPRESSION
DIE;CRIMPING;DIE, CRIMPING
DIE;CUTTING;DIE, CUTTING
DIE;KNOCKOUT;DIE, KNOCKOUT
DIE;METAL STAMPING;DIE, METAL STAMPING
DIE;NIBBLER;DIE, NIBBLER
DIE;THREADING;DIE, THREADING
DIFFUSER;NO MODIFIER;DIFFUSER,NO MODIFIER
DIFFUSER;AIR;DIFFUSER, AIR
DIFFUSER;PUMP;DIFFUSER, PUMP
DIGITIZER;NO MODIFIER;DIGITIZER,NO MODIFIER
DIODE;NO MODIFIER;DIODE,NO MODIFIER
DIODE;LIGHT EMITTING;DIODE, LIGHT EMITTING
DIODE;ZENER;DIODE, ZENER
DIPPER;NO MODIFIER;DIPPER,NO MODIFIER
DIPPER;SHOVEL;DIPPER, SHOVEL
DIPSTICK;NO MODIFIER;DIPSTICK,NO MODIFIER
DISC;NO MODIFIER;DISC,NO MODIFIER
DISC;ALIGNMENT;DISC, ALIGNMENT
DISC;BRAKE;DISC, BRAKE
DISC;COMPACT;DISC, COMPACT
DISC;CUTTING;DISC, CUTTING
DISC;PUMP;DISC, PUMP
DISC;RUPTURE;DISC, RUPTURE
DISC;SCREEN;DISC, SCREEN
DISC;SUCTION;DISC, SUCTION
DISC;VALVE;DISC, VALVE
DISINFECTANT;NO MODIFIER;DISINFECTANT,NO MODIFIER
DISK;NO MODIFIER;DISK,NO MODIFIER
DISK;STORAGE;DISK, STORAGE
DISPENSER;NO MODIFIER;DISPENSER,NO MODIFIER
DISPENSER;ICE;DISPENSER, ICE
DISPENSER;SOAP;DISPENSER, SOAP
DISPENSER;STICKY NOTES;DISPENSER, STICKY NOTES
DISPERSANT;NO MODIFIER;DISPERSANT,NO MODIFIER
DISPERSER;NO MODIFIER;DISPERSER,NO MODIFIER
DISPLAY;NO MODIFIER;DISPLAY,NO MODIFIER
DISPLAY;OPERATOR INTERFACE;DISPLAY, OPERATOR INTERFACE
DISTRIBUTOR;NO MODIFIER;DISTRIBUTOR,NO MODIFIER
DISTRIBUTOR;GREASE;DISTRIBUTOR, GREASE
DISTRIBUTOR;OIL;DISTRIBUTOR, OIL
DIVERTER;NO MODIFIER;DIVERTER,NO MODIFIER
DIVERTER;FLOW;DIVERTER, FLOW
DIVIDER;NO MODIFIER;DIVIDER,NO MODIFIER
DIVIDER;CURRENT;DIVIDER, CURRENT
DIVIDER;LAYOUT;DIVIDER, LAYOUT
DIVIDER;POWER;DIVIDER, POWER
DOOR;NO MODIFIER;DOOR,NO MODIFIER
DOOR;AUTOMATIC;DOOR, AUTOMATIC
DOOR;FIRE;DOOR, FIRE
DOOR;FOLDING;DOOR, FOLDING
DOOR;INSULATION;DOOR, INSULATION
DOOR;MANWAY;DOOR, MANWAY
DOOR;ROTARY;DOOR, ROTARY
DOSIMETER;NO MODIFIER;DOSIMETER,NO MODIFIER
DOSING UNIT;DISPENSING;DOSING UNIT, DISPENSING
DOUGH;NO MODIFIER;DOUGH,NO MODIFIER
DRAIN;NO MODIFIER;DRAIN,NO MODIFIER
DRAIN;TORQUE CONVERTER;DRAIN, TORQUE CONVERTER
DRAWBAR;NO MODIFIER;DRAWBAR,NO MODIFIER
DRAWER;NO MODIFIER;DRAWER,NO MODIFIER
DRIED FRUIT;NO MODIFIER;DRIED FRUIT,NO MODIFIER
DRIER;ACCUMULATOR;DRIER, ACCUMULATOR
DRIER;RECEIVER;DRIER, RECEIVER
DRIFT;NO MODIFIER;DRIFT,NO MODIFIER
DRIFT;DRILL;DRIFT, DRILL
DRILL;NO MODIFIER;DRILL,NO MODIFIER
DRILL;HAND;DRILL, HAND
DRILL;POWER;DRILL, POWER
DRIVE;NO MODIFIER;DRIVE,NO MODIFIER
DRIVE;DC;DRIVE, DC
DRIVE;DISK;DRIVE, DISK
DRIVE;FLASH;DRIVE, FLASH
DRIVER;NO MODIFIER;DRIVER,NO MODIFIER
DRIVER;SPEAKER;DRIVER, SPEAKER
DRIVE;SERVO;DRIVE, SERVO
DRIVE;VARIABLE FREQUENCY;DRIVE, VARIABLE FREQUENCY
DRUM;NO MODIFIER;DRUM,NO MODIFIER
DRUM;BRAKE;DRUM, BRAKE
DRUM;HOIST;DRUM, HOIST
DRUM;PRINTER;DRUM, PRINTER
DRUM;ROPE;DRUM, ROPE
DRUM;SANDING;DRUM, SANDING
DRUM;STORAGE;DRUM, STORAGE
DRYER;NO MODIFIER;DRYER,NO MODIFIER
DRYER;AIR;DRYER, AIR
DRYER;DESICCANT;DRYER, DESICCANT
DRYER;LAUNDRY;DRYER, LAUNDRY
DRYER;REFRIGERANT;DRYER, REFRIGERANT
DRYER;VACUUM;DRYER, VACUUM
DUCT;NO MODIFIER;DUCT,NO MODIFIER
DUCT;HVAC;DUCT, HVAC
DUCT;VENTILATION;DUCT, VENTILATION
DUCT;WIRING;DUCT, WIRING
DUSTER;NO MODIFIER;DUSTER,NO MODIFIER
DYNAMOMETER;NO MODIFIER;DYNAMOMETER,NO MODIFIER
EAR PLUG;NO MODIFIER;EAR PLUG,NO MODIFIER
EARMUFF;NO MODIFIER;EARMUFF,NO MODIFIER
EDGE;BUCKET;EDGE, BUCKET
EDGE;CUTTING;EDGE, CUTTING
EDUCTOR;NO MODIFIER;EDUCTOR,NO MODIFIER
EJECTOR;NO MODIFIER;EJECTOR,NO MODIFIER
ELBOLET;PIPE;ELBOLET, PIPE
ELBOW;NO MODIFIER;ELBOW,NO MODIFIER
ELBOW;CONDUIT;ELBOW, CONDUIT
ELBOW;DUCT;ELBOW, DUCT
ELBOW;HOSE;ELBOW, HOSE
ELBOW;HOSE ADAPTOR;ELBOW, HOSE ADAPTOR
ELBOW;PIPE;ELBOW, PIPE
ELBOW;PIPE ADAPTOR;ELBOW, PIPE ADAPTOR
ELBOW;PIPE REDUCER;ELBOW, PIPE REDUCER
ELBOW;TUBE;ELBOW, TUBE
ELBOW;TUBE ADAPTOR;ELBOW, TUBE ADAPTOR
ELBOW;TUBE BULKHEAD;ELBOW, TUBE BULKHEAD
ELBOW;TUBE REDUCER;ELBOW, TUBE REDUCER
ELECTRODE;NO MODIFIER;ELECTRODE,NO MODIFIER
ELECTRODE;BURNER;ELECTRODE, BURNER
ELECTRODE;CUTTING;ELECTRODE, CUTTING
ELECTRODE;GOUGING;ELECTRODE, GOUGING
ELECTRODE;PH;ELECTRODE, PH
ELECTRODE;WELDING;ELECTRODE, WELDING
ELEMENT;NO MODIFIER;ELEMENT,NO MODIFIER
ELEMENT;BREATHER;ELEMENT, BREATHER
ELEMENT;COUPLING;ELEMENT, COUPLING
ELEMENT;FILTER;ELEMENT, FILTER
ELEMENT;HEATER;ELEMENT, HEATER
ELEMENT;HEATER OVERLOAD;ELEMENT, HEATER OVERLOAD
ELEMENT;MUFFLER;ELEMENT, MUFFLER
ELEMENT;PUMP;ELEMENT, PUMP
ELEMENT;SENSING;ELEMENT, SENSING
ELEVATOR;NO MODIFIER;ELEVATOR,NO MODIFIER
ELIMINATOR;NO MODIFIER;ELIMINATOR,NO MODIFIER
ELIMINATOR;GAS;ELIMINATOR, GAS
ELIMINATOR;MIST;ELIMINATOR, MIST
ELIMINATOR;STATIC;ELIMINATOR, STATIC
EMITTER;SMOKE;EMITTER, SMOKE
ENCLOSURE;NO MODIFIER;ENCLOSURE,NO MODIFIER
ENCODER;NO MODIFIER;ENCODER,NO MODIFIER
ENCODER;LINEAR;ENCODER, LINEAR
ENCODER;ROTARY;ENCODER, ROTARY
ENGINE;NO MODIFIER;ENGINE,NO MODIFIER
ENGINE;DIESEL;ENGINE, DIESEL
ENGINE;NATURAL GAS;ENGINE, NATURAL GAS
ENGRAVER;NO MODIFIER;ENGRAVER,NO MODIFIER
ENGRAVER;ROTARY;ENGRAVER, ROTARY
ERASER;NO MODIFIER;ERASER,NO MODIFIER
EVAPORATOR;NO MODIFIER;EVAPORATOR,NO MODIFIER
EXCITER;NO MODIFIER;EXCITER,NO MODIFIER
EXCITER;ELECTRICAL;EXCITER, ELECTRICAL
EXCITER;FEEDER;EXCITER, FEEDER
EXPANDER;NO MODIFIER;EXPANDER,NO MODIFIER
EXPELLER;NO MODIFIER;EXPELLER,NO MODIFIER
EXPELLER;PUMP;EXPELLER, PUMP
EXTENSION;NO MODIFIER;EXTENSION,NO MODIFIER
EXTENSION;DRILL;EXTENSION, DRILL
EXTENSION;MILL OUT;EXTENSION, MILL OUT
EXTENSION;NOZZLE;EXTENSION, NOZZLE
EXTENSION;SEALBORE;EXTENSION, SEALBORE
EXTENSION;SUB;EXTENSION, SUB
EXTENSION;TUBE;EXTENSION, TUBE
EXTRACTOR;NO MODIFIER;EXTRACTOR,NO MODIFIER
EXTRACTOR;GASKET;EXTRACTOR, GASKET
EXTRACTOR;PACKING;EXTRACTOR, PACKING
EXTRACTOR;PIPE;EXTRACTOR, PIPE
EXTRACTOR;SCREW;EXTRACTOR, SCREW
EXTRACTOR;TAP;EXTRACTOR, TAP
EYE;LIFTING;EYE, LIFTING
EYE;ROD END;EYE, ROD END
EYE;SOCKET;EYE, SOCKET
EYEWASH PARTS;NO MODIFIER;EYEWASH PARTS,NO MODIFIER
FABRIC;NO MODIFIER;FABRIC,NO MODIFIER
FABRIC;CLOTH BARRIER;FABRIC, CLOTH BARRIER
FABRIC;EXPANSION JOINT;FABRIC, EXPANSION JOINT
FACE;SEAL;FACE, SEAL
FAN;NO MODIFIER;FAN,NO MODIFIER
FAN;AXIAL;FAN, AXIAL
FAN;CENTRIFUGAL;FAN, CENTRIFUGAL
FAN;COOLING;FAN, COOLING
FAN;ELECTRICAL;FAN, ELECTRICAL
FAN;EXHAUST;FAN, EXHAUST
FAN;VENTILATION;FAN, VENTILATION
FASTENER;NO MODIFIER;FASTENER,NO MODIFIER
FASTENER;BELT;FASTENER, BELT
FAUCET;NO MODIFIER;FAUCET,NO MODIFIER
FAX MACHINE;NO MODIFIER;FAX MACHINE,NO MODIFIER
FEEDER;NO MODIFIER;FEEDER,NO MODIFIER
FEEDER;APRON;FEEDER, APRON
FEEDER;CHEMICAL;FEEDER, CHEMICAL
FEEDER;PAN;FEEDER, PAN
FEEDER;ROTARY;FEEDER, ROTARY
FEEDER;SCREW;FEEDER, SCREW
FEEDWHEEL;NO MODIFIER;FEEDWHEEL,NO MODIFIER
FELT;NO MODIFIER;FELT,NO MODIFIER
FELT;ROOFING;FELT, ROOFING
FENCE;NO MODIFIER;FENCE,NO MODIFIER
FENDER;NO MODIFIER;FENDER,NO MODIFIER
FERRULE;NO MODIFIER;FERRULE,NO MODIFIER
FERRULE;HOSE/TUBE;FERRULE, HOSE/TUBE
FERRULE;TUBING;FERRULE, TUBING
FIBER;CONCRETE REINFORCEMENT;FIBER, CONCRETE REINFORCEMENT
FILE;NO MODIFIER;FILE,NO MODIFIER
FILLER;NO MODIFIER;FILLER,NO MODIFIER
FILLER;PIPETTE;FILLER, PIPETTE
FILTER;NO MODIFIER;FILTER,NO MODIFIER
FILTER;AIR;FILTER, AIR
FILTER;CARBON;FILTER, CARBON
FILTER;CARTRIDGE;FILTER, CARTRIDGE
FILTER;COFFEE;FILTER, COFFEE
FILTER;ELECTRONIC;FILTER, ELECTRONIC
FILTER;FLUID;FILTER, FLUID
FILTER;FUEL;FILTER, FUEL
FILTER;GAS;FILTER, GAS
FILTER;HYDRAULIC;FILTER, HYDRAULIC
FILTER;LIGHT;FILTER, LIGHT
FILTER;OIL;FILTER, OIL
FILTER;PHOTOGRAPHIC LENS;FILTER, PHOTOGRAPHIC LENS
FILTER;WATER;FILTER, WATER
FITTING;NO MODIFIER;FITTING,NO MODIFIER
FITTING;CONDUIT SEAL;FITTING, CONDUIT SEAL
FITTING;GREASE;FITTING, GREASE
FITTING;WIREWAY;FITTING, WIREWAY
FIXTURE;NO MODIFIER;FIXTURE,NO MODIFIER
FIXTURE;LIGHT;FIXTURE, LIGHT
FLAG;NO MODIFIER;FLAG,NO MODIFIER
FLAG;SAFETY;FLAG, SAFETY
FLAG;SIGNAL;FLAG, SIGNAL
FLAG;WIRE STAKE;FLAG, WIRE STAKE
FLANGE;NO MODIFIER;FLANGE,NO MODIFIER
FLANGE;BLIND;FLANGE, BLIND
FLANGE;COMPANION;FLANGE, COMPANION
FLANGE;DUCT;FLANGE, DUCT
FLANGE;LAP JOINT;FLANGE, LAP JOINT
FLANGE;ORIFICE;FLANGE, ORIFICE
FLANGE;PIPE;FLANGE, PIPE
FLANGE;REDUCING;FLANGE, REDUCING
FLANGE;SLIP ON;FLANGE, SLIP ON
FLANGE;SOCKET WELD;FLANGE, SOCKET WELD
FLANGE;THREADED;FLANGE, THREADED
FLANGE;TUBE;FLANGE, TUBE
FLANGE;WELD NECK;FLANGE, WELD NECK
FLANGOLET;PIPE;FLANGOLET, PIPE
FLAP;NO MODIFIER;FLAP,NO MODIFIER
FLAP;MUD;FLAP, MUD
FLAPPER;NO MODIFIER;FLAPPER,NO MODIFIER
FLAPPER;VALVE;FLAPPER, VALVE
FLAP;TYRE;FLAP, TYRE
FLARING;TOOL;FLARING, TOOL
FLASH;CAMERA;FLASH, CAMERA
FLASHER;NO MODIFIER;FLASHER,NO MODIFIER
FLASHLIGHT;NO MODIFIER;FLASHLIGHT,NO MODIFIER
FLASK;NO MODIFIER;FLASK,NO MODIFIER
FLASK;LAB;FLASK, LAB
FLEXURE;NO MODIFIER;FLEXURE,NO MODIFIER
FLIGHT;NO MODIFIER;FLIGHT,NO MODIFIER
FLIGHT;DRAG;FLIGHT, DRAG
FLINGER;OIL;FLINGER, OIL
FLOAT;NO MODIFIER;FLOAT,NO MODIFIER
FLOAT;VALVE;FLOAT, VALVE
FLOOR;NO MODIFIER;FLOOR,NO MODIFIER
FLOWMETER;NO MODIFIER;FLOWMETER,NO MODIFIER
FLUID;NO MODIFIER;FLUID,NO MODIFIER
FLUID;DAMPING;FLUID, DAMPING
FLUID;INDICATING;FLUID, INDICATING
FLUID;LAYOUT;FLUID, LAYOUT
FLYWHEEL;NO MODIFIER;FLYWHEEL,NO MODIFIER
FOLLOWER;NO MODIFIER;FOLLOWER,NO MODIFIER
FOLLOWER;CAM;FOLLOWER, CAM
FOLLOWER;PACKING;FOLLOWER, PACKING
FOOD SUPPLY;NO MODIFIER;FOOD SUPPLY,NO MODIFIER
FOOT WARMER;NO MODIFIER;FOOT WARMER,NO MODIFIER
FORKLIFT;NO MODIFIER;FORKLIFT,NO MODIFIER
FRAME;NO MODIFIER;FRAME,NO MODIFIER
FRAME;CONVEYOR;FRAME, CONVEYOR
FRAME;FEED CHUTE;FRAME, FEED CHUTE
FRAME;HACK SAW;FRAME, HACK SAW
FRAME;MANHOLE;FRAME, MANHOLE
FRAME;REVOLVING;FRAME, REVOLVING
FRAME;WINDOW;FRAME, WINDOW
FREEZER;NO MODIFIER;FREEZER,NO MODIFIER
FRYER;NO MODIFIER;FRYER,NO MODIFIER
FUEL;NO MODIFIER;FUEL,NO MODIFIER
FUEL;AVIATION;FUEL, AVIATION
FUEL;COAL;FUEL, COAL
FUEL;DIESEL;FUEL, DIESEL
FUEL;GASOLINE;FUEL, GASOLINE
FUEL;PROPANE;FUEL, PROPANE
FUNNEL;NO MODIFIER;FUNNEL,NO MODIFIER
FUSE;NO MODIFIER;FUSE,NO MODIFIER
FUSE;ASSORTMENT;FUSE, ASSORTMENT
FUSE;BLADE;FUSE, BLADE
FUSE;CARTRIDGE;FUSE, CARTRIDGE
FUSE;INCLOSED LINK;FUSE, INCLOSED LINK
FUSE;OPEN LINK;FUSE, OPEN LINK
FUSE;PLUG;FUSE, PLUG
FUSE;SEMICONDUCTOR;FUSE, SEMICONDUCTOR
FUSE;THERMAL;FUSE, THERMAL
GALVANOMETER;NO MODIFIER;GALVANOMETER,NO MODIFIER
GAS;NO MODIFIER;GAS,NO MODIFIER
GASKET;NO MODIFIER;GASKET,NO MODIFIER
GASKET SET;NO MODIFIER;GASKET SET,NO MODIFIER
GASKET;ENVELOPE;GASKET, ENVELOPE
GASKET;FLANGE;GASKET, FLANGE
GASKET;HEAT EXCHANGER;GASKET, HEAT EXCHANGER
GASKET;JACKETED;GASKET, JACKETED
GASKET;KAMMPROFILE;GASKET, KAMMPROFILE
GASKET;METAL CORRUGATED;GASKET, METAL CORRUGATED
GASKET;PRE-CUT;GASKET, PRE-CUT
GASKET;RING JOINT;GASKET, RING JOINT
GASKET;SHEET;GASKET, SHEET
GASKET;SPIRAL WOUND;GASKET, SPIRAL WOUND
GASKET;TAPE;GASKET, TAPE
GAUGE;NO MODIFIER;GAUGE,NO MODIFIER
GAUGE;BLOCK;GAUGE, BLOCK
GAUGE;BORE;GAUGE, BORE
GAUGE;CARRIER MANDREL;GAUGE, CARRIER MANDREL
GAUGE;COCK;GAUGE, COCK
GAUGE;COMBINATION;GAUGE, COMBINATION
GAUGE;COMPOUND;GAUGE, COMPOUND
GAUGE;DEPTH;GAUGE, DEPTH
GAUGE;DIAL;GAUGE, DIAL
GAUGE;DIFFERENTIAL PRESSURE;GAUGE, DIFFERENTIAL PRESSURE
GAUGE;DOWNHOLE;GAUGE, DOWNHOLE
GAUGE;DRILL;GAUGE, DRILL
GAUGE;FEELER;GAUGE, FEELER
GAUGE;GO/NO-GO;GAUGE, GO/NO-GO
GAUGE;HEIGHT;GAUGE, HEIGHT
GAUGE;LEVEL;GAUGE, LEVEL
GAUGE;PRESSURE;GAUGE, PRESSURE
GAUGE;RADIUS;GAUGE, RADIUS
GAUGE;RING;GAUGE, RING
GAUGE;STRAIN;GAUGE, STRAIN
GAUGE;TEMPERATURE;GAUGE, TEMPERATURE
GAUGE;THREAD;GAUGE, THREAD
GAUGE;VACUUM;GAUGE, VACUUM
GAUGE;WIRE;GAUGE, WIRE
GAUZE;NO MODIFIER;GAUZE,NO MODIFIER
GEAR;NO MODIFIER;GEAR,NO MODIFIER
GEAR HEAD;NO MODIFIER;GEAR HEAD,NO MODIFIER
GEAR SET;NO MODIFIER;GEAR SET,NO MODIFIER
GEAR;BEVEL;GEAR, BEVEL
GEARBOX;NO MODIFIER;GEARBOX,NO MODIFIER
GEARBOX;PLANETARY;GEARBOX, PLANETARY
GEAR;HELICAL;GEAR, HELICAL
GEAR;HERRINGBONE;GEAR, HERRINGBONE
GEARMOTOR;NO MODIFIER;GEARMOTOR,NO MODIFIER
GEARMOTOR;AC;GEARMOTOR, AC
GEARMOTOR;DC;GEARMOTOR, DC
GEAR;RACK AND PINION;GEAR, RACK AND PINION
GEAR;SPUR;GEAR, SPUR
GEAR;WORM;GEAR, WORM
GENERATOR;NO MODIFIER;GENERATOR,NO MODIFIER
GENERATOR;SIGNAL;GENERATOR, SIGNAL
GENERATOR;VACUUM;GENERATOR, VACUUM
GLAND;NO MODIFIER;GLAND,NO MODIFIER
GLAND;CABLE;GLAND, CABLE
GLAND;PACKING;GLAND, PACKING
GLASS;NO MODIFIER;GLASS,NO MODIFIER
GLASS;DRINKING;GLASS, DRINKING
GLASSES;NO MODIFIER;GLASSES,NO MODIFIER
GLASSES;SAFETY;GLASSES, SAFETY
GLASS;FOIL;GLASS, FOIL
GLASS;SIGHT;GLASS, SIGHT
GLOVES;NO MODIFIER;GLOVES,NO MODIFIER
GLOVES;ELECTRICAL;GLOVES, ELECTRICAL
GOGGLES;SAFETY;GOGGLES, SAFETY
GOVERNOR;NO MODIFIER;GOVERNOR,NO MODIFIER
GOVERNOR;DIGITAL;GOVERNOR, DIGITAL
GOVERNOR;VEHICLE;GOVERNOR, VEHICLE
GRAPHITE;DRY;GRAPHITE, DRY
GRATING;NO MODIFIER;GRATING,NO MODIFIER
GRATING;STRUCTURAL;GRATING, STRUCTURAL
GRAVEL;NO MODIFIER;GRAVEL,NO MODIFIER
GREASE;NO MODIFIER;GREASE,NO MODIFIER
GRID;NO MODIFIER;GRID,NO MODIFIER
GRID;COUPLING;GRID, COUPLING
GRILL;NO MODIFIER;GRILL,NO MODIFIER
GRILL;GUARD;GRILL, GUARD
GRINDER;NO MODIFIER;GRINDER,NO MODIFIER
GRINDER;ELECTRICAL;GRINDER, ELECTRICAL
GRINDER;PNEUMATIC;GRINDER, PNEUMATIC
GRIP;NO MODIFIER;GRIP,NO MODIFIER
GRIP;CORD;GRIP, CORD
GRIP;HANDLE;GRIP, HANDLE
GRIPPER;NO MODIFIER;GRIPPER,NO MODIFIER
GRIPPER;BANDING;GRIPPER, BANDING
GRIPPER;LAMP;GRIPPER, LAMP
GRIP;WIRE;GRIP, WIRE
GROMMET;NO MODIFIER;GROMMET,NO MODIFIER
GUARD;NO MODIFIER;GUARD,NO MODIFIER
GUARD;COUPLING;GUARD, COUPLING
GUARD;ELECTRICAL;GUARD, ELECTRICAL
GUARD;SAFETY;GUARD, SAFETY
GUIDE;NO MODIFIER;GUIDE,NO MODIFIER
GUIDE;CABLE;GUIDE, CABLE
GUIDE;CHAIN;GUIDE, CHAIN
GUIDE;MULE SHOE;GUIDE, MULE SHOE
GUIDE;SLIDE;GUIDE, SLIDE
GUIDE;SPRING;GUIDE, SPRING
GUIDE;VALVE;GUIDE, VALVE
GUIDE;WIRELINE ENTRY;GUIDE, WIRELINE ENTRY
HACKSAW;NO MODIFIER;HACKSAW,NO MODIFIER
HAMMER;NO MODIFIER;HAMMER,NO MODIFIER
HAMMER;CONCRETE BREAKER;HAMMER, CONCRETE BREAKER
HAMMER;POWER;HAMMER, POWER
HANDLE;NO MODIFIER;HANDLE,NO MODIFIER
HANDLER;NO MODIFIER;HANDLER,NO MODIFIER
HANDLER;DRUM;HANDLER, DRUM
HANDLER;ROLL;HANDLER, ROLL
HANGER;PIPE;HANGER, PIPE
HARNESS;NO MODIFIER;HARNESS,NO MODIFIER
HARNESS;CABLE;HARNESS, CABLE
HARNESS;SAFETY;HARNESS, SAFETY
HARNESS;WIRING;HARNESS, WIRING
HATCH;NO MODIFIER;HATCH,NO MODIFIER
HEAD;NO MODIFIER;HEAD,NO MODIFIER
HEAD SET;NO MODIFIER;HEAD SET,NO MODIFIER
HEAD;ADAPTER;HEAD, ADAPTER
HEAD;ASSEMBLY;HEAD, ASSEMBLY
HEAD;BIT;HEAD, BIT
HEAD;BROOM;HEAD, BROOM
HEAD;BURNER;HEAD, BURNER
HEAD;CASING;HEAD, CASING
HEAD;CUTTER;HEAD, CUTTER
HEAD;CYLINDER;HEAD, CYLINDER
HEADER;NO MODIFIER;HEADER,NO MODIFIER
HEADER;DUCT;HEADER, DUCT
HEADER;SHOWER;HEADER, SHOWER
HEAD;FILTER;HEAD, FILTER
HEAD;FLOW;HEAD, FLOW
HEADGEAR;NO MODIFIER;HEADGEAR,NO MODIFIER
HEAD;HAMMER;HEAD, HAMMER
HEAD;HYDRAULIC CRIMPER;HEAD, HYDRAULIC CRIMPER
HEAD;MEASURING;HEAD, MEASURING
HEAD;MOP;HEAD, MOP
HEAD;NOZZLE;HEAD, NOZZLE
HEAD;PRINTER;HEAD, PRINTER
HEAD;PUMP;HEAD, PUMP
HEAD;PUSHBUTTON;HEAD, PUSHBUTTON
HEAD;RATCHET;HEAD, RATCHET
HEAD;SENSOR;HEAD, SENSOR
HEAD;SPRAY;HEAD, SPRAY
HEAD;TUBING;HEAD, TUBING
HEAT EXCHANGER;NO MODIFIER;HEAT EXCHANGER,NO MODIFIER
HEAT EXCHANGER;SHELL AND TUBE;HEAT EXCHANGER, SHELL AND TUBE
